id,insert_date,origin,destination,start_date,end_date,train_type,price,train_class,fare
1577,2019-04-19 05:46:05,MADRID,VALENCIA,2019-05-09 06:08:00,2019-05-09 12:55:00,REGIONAL,28.35,Turista,Adulto ida
1578,2019-04-19 05:46:05,MADRID,VALENCIA,2019-05-09 06:45:00,2019-05-09 08:38:00,AVE,27.8,Turista,Promo
1579,2019-04-19 05:46:05,MADRID,VALENCIA,2019-05-09 07:40:00,2019-05-09 09:20:00,AVE,57.75,Turista,Promo
1580,2019-04-19 05:46:05,MADRID,VALENCIA,2019-05-09 09:10:00,2019-05-09 10:58:00,AVE,57.75,Turista,Promo
1581,2019-04-19 05:46:05,MADRID,VALENCIA,2019-05-09 09:40:00,2019-05-09 11:24:00,AVE,39.45,Turista,Promo
1582,2019-04-19 05:46:05,MADRID,VALENCIA,2019-05-09 10:40:00,2019-05-09 12:20:00,AVE,27.8,Turista,Promo
1583,2019-04-19 05:46:05,MADRID,VALENCIA,2019-05-09 11:10:00,2019-05-09 13:25:00,INTERCITY,29.9,Turista,Promo
1584,2019-04-19 05:46:05,MADRID,VALENCIA,2019-05-09 11:55:00,2019-05-09 13:35:00,AVE,39.45,Turista,Promo
1585,2019-04-19 05:46:05,MADRID,VALENCIA,2019-05-09 12:21:00,2019-05-09 19:04:00,REGIONAL,28.35,Turista,Adulto ida
1586,2019-04-19 05:46:05,MADRID,VALENCIA,2019-05-09 12:40:00,2019-05-09 14:20:00,AVE,39.45,Turista,Promo
1587,2019-04-19 05:46:05,MADRID,VALENCIA,2019-05-09 14:10:00,2019-05-09 16:03:00,AVE,39.45,Turista,Promo
1588,2019-04-19 05:46:05,MADRID,VALENCIA,2019-05-09 15:10:00,2019-05-09 16:52:00,AVE,39.45,Turista,Promo
1589,2019-04-19 05:46:05,MADRID,VALENCIA,2019-05-09 15:30:00,2019-05-09 22:31:00,AVE-MD,71.0,Turista con enlace,Flexible
1590,2019-04-19 05:46:05,MADRID,VALENCIA,2019-05-09 15:40:00,2019-05-09 17:22:00,AVE,57.75,Turista,Promo
1591,2019-04-19 05:46:05,MADRID,VALENCIA,2019-05-09 16:05:00,2019-05-09 22:47:00,REGIONAL,28.35,Turista,Adulto ida
1592,2019-04-19 05:46:05,MADRID,VALENCIA,2019-05-09 16:45:00,2019-05-09 18:50:00,ALVIA,71.0,Turista,Flexible
1593,2019-04-19 05:46:05,MADRID,VALENCIA,2019-05-09 16:55:00,2019-05-09 21:58:00,AVE-LD,56.1,Turista con enlace,Flexible
1594,2019-04-19 05:46:05,MADRID,VALENCIA,2019-05-09 17:40:00,2019-05-09 19:20:00,AVE,73.1,Turista,Flexible
1595,2019-04-19 05:46:05,MADRID,VALENCIA,2019-05-09 17:48:00,2019-05-09 21:58:00,INTERCITY,25.75,Turista,Promo
1596,2019-04-19 05:46:05,MADRID,VALENCIA,2019-05-09 18:40:00,2019-05-09 20:20:00,AVE,73.1,Turista,Flexible
1597,2019-04-19 05:46:05,MADRID,VALENCIA,2019-05-09 19:40:00,2019-05-09 21:29:00,AVE,57.75,Turista,Promo
1598,2019-04-19 05:46:05,MADRID,VALENCIA,2019-05-09 20:40:00,2019-05-09 22:24:00,AVE,57.75,Turista,Promo
1599,2019-04-19 05:46:05,MADRID,VALENCIA,2019-05-09 21:10:00,2019-05-09 23:03:00,AVE,45.3,Turista,Promo
1600,2019-04-19 05:46:15,MADRID,VALENCIA,2019-05-08 06:08:00,2019-05-08 12:55:00,REGIONAL,28.35,Turista,Adulto ida
1601,2019-04-19 05:46:15,MADRID,VALENCIA,2019-05-08 06:45:00,2019-05-08 08:38:00,AVE,33.65,Turista,Promo
1602,2019-04-19 05:46:15,MADRID,VALENCIA,2019-05-08 07:40:00,2019-05-08 09:20:00,AVE,66.55,Preferente,Promo
1603,2019-04-19 05:46:15,MADRID,VALENCIA,2019-05-08 09:10:00,2019-05-08 10:58:00,AVE,56.65,Preferente,Promo
1604,2019-04-19 05:46:15,MADRID,VALENCIA,2019-05-08 09:40:00,2019-05-08 11:24:00,AVE,39.45,Turista,Promo
1605,2019-04-19 05:46:15,MADRID,VALENCIA,2019-05-08 10:40:00,2019-05-08 12:20:00,AVE,39.45,Turista,Promo
1606,2019-04-19 05:46:15,MADRID,VALENCIA,2019-05-08 11:10:00,2019-05-08 13:25:00,INTERCITY,29.9,Turista,Promo
1607,2019-04-19 05:46:15,MADRID,VALENCIA,2019-05-08 11:55:00,2019-05-08 13:35:00,AVE,33.65,Turista,Promo
1608,2019-04-19 05:46:15,MADRID,VALENCIA,2019-05-08 12:21:00,2019-05-08 19:04:00,REGIONAL,28.35,Turista,Adulto ida
1609,2019-04-19 05:46:15,MADRID,VALENCIA,2019-05-08 12:40:00,2019-05-08 14:20:00,AVE,21.95,Turista,Promo
1610,2019-04-19 05:46:15,MADRID,VALENCIA,2019-05-08 14:10:00,2019-05-08 16:03:00,AVE,33.65,Turista,Promo
1611,2019-04-19 05:46:15,MADRID,VALENCIA,2019-05-08 15:10:00,2019-05-08 16:52:00,AVE,27.8,Turista,Promo
1612,2019-04-19 05:46:15,MADRID,VALENCIA,2019-05-08 15:30:00,2019-05-08 22:31:00,AVE-MD,71.0,Turista con enlace,Flexible
1613,2019-04-19 05:46:15,MADRID,VALENCIA,2019-05-08 15:40:00,2019-05-08 17:22:00,AVE,45.3,Turista,Promo
1614,2019-04-19 05:46:15,MADRID,VALENCIA,2019-05-08 16:05:00,2019-05-08 22:47:00,REGIONAL,28.35,Turista,Adulto ida
1615,2019-04-19 05:46:15,MADRID,VALENCIA,2019-05-08 16:45:00,2019-05-08 18:50:00,ALVIA,46.15,Preferente,Promo
1616,2019-04-19 05:46:15,MADRID,VALENCIA,2019-05-08 16:55:00,2019-05-08 21:58:00,AVE-LD,33.65,Turista con enlace,Promo
1617,2019-04-19 05:46:15,MADRID,VALENCIA,2019-05-08 17:40:00,2019-05-08 19:20:00,AVE,51.15,Turista,Promo
1618,2019-04-19 05:46:15,MADRID,VALENCIA,2019-05-08 17:48:00,2019-05-08 21:58:00,INTERCITY,17.15,Turista,Promo
1619,2019-04-19 05:46:15,MADRID,VALENCIA,2019-05-08 18:40:00,2019-05-08 20:20:00,AVE,51.15,Turista,Promo
1620,2019-04-19 05:46:15,MADRID,VALENCIA,2019-05-08 19:40:00,2019-05-08 21:29:00,AVE,45.3,Turista,Promo
1621,2019-04-19 05:46:15,MADRID,VALENCIA,2019-05-08 20:40:00,2019-05-08 22:24:00,AVE,33.65,Turista,Promo
1622,2019-04-19 05:46:15,MADRID,VALENCIA,2019-05-08 21:10:00,2019-05-08 23:03:00,AVE,33.65,Turista,Promo
1623,2019-04-19 05:46:23,MADRID,VALENCIA,2019-05-07 06:08:00,2019-05-07 12:55:00,REGIONAL,28.35,Turista,Adulto ida
1624,2019-04-19 05:46:23,MADRID,VALENCIA,2019-05-07 06:45:00,2019-05-07 08:38:00,AVE,27.8,Turista,Promo
1625,2019-04-19 05:46:23,MADRID,VALENCIA,2019-05-07 07:40:00,2019-05-07 09:20:00,AVE,73.1,Turista,Flexible
1626,2019-04-19 05:46:23,MADRID,VALENCIA,2019-05-07 09:10:00,2019-05-07 10:58:00,AVE,45.3,Turista,Promo
1627,2019-04-19 05:46:23,MADRID,VALENCIA,2019-05-07 09:40:00,2019-05-07 11:24:00,AVE,39.45,Turista,Promo
1628,2019-04-19 05:46:23,MADRID,VALENCIA,2019-05-07 10:40:00,2019-05-07 12:20:00,AVE,33.65,Turista,Promo
1629,2019-04-19 05:46:23,MADRID,VALENCIA,2019-05-07 11:10:00,2019-05-07 13:25:00,INTERCITY,21.05,Turista,Promo
1630,2019-04-19 05:46:23,MADRID,VALENCIA,2019-05-07 11:55:00,2019-05-07 13:35:00,AVE,27.8,Turista,Promo
1631,2019-04-19 05:46:23,MADRID,VALENCIA,2019-05-07 12:21:00,2019-05-07 19:04:00,REGIONAL,28.35,Turista,Adulto ida
1632,2019-04-19 05:46:23,MADRID,VALENCIA,2019-05-07 12:40:00,2019-05-07 14:20:00,AVE,21.95,Turista,Promo
1633,2019-04-19 05:46:23,MADRID,VALENCIA,2019-05-07 14:10:00,2019-05-07 16:03:00,AVE,27.8,Turista,Promo
1634,2019-04-19 05:46:23,MADRID,VALENCIA,2019-05-07 15:10:00,2019-05-07 16:52:00,AVE,27.8,Turista,Promo
1635,2019-04-19 05:46:23,MADRID,VALENCIA,2019-05-07 15:30:00,2019-05-07 22:31:00,AVE-MD,71.0,Turista con enlace,Flexible
1636,2019-04-19 05:46:23,MADRID,VALENCIA,2019-05-07 15:40:00,2019-05-07 17:22:00,AVE,33.65,Turista,Promo
1637,2019-04-19 05:46:23,MADRID,VALENCIA,2019-05-07 16:05:00,2019-05-07 22:47:00,REGIONAL,28.35,Turista,Adulto ida
1638,2019-04-19 05:46:23,MADRID,VALENCIA,2019-05-07 16:45:00,2019-05-07 18:50:00,ALVIA,46.15,Preferente,Promo
1639,2019-04-19 05:46:23,MADRID,VALENCIA,2019-05-07 16:55:00,2019-05-07 21:58:00,AVE-LD,39.25,Turista con enlace,Promo
1640,2019-04-19 05:46:23,MADRID,VALENCIA,2019-05-07 17:40:00,2019-05-07 19:20:00,AVE,73.1,Turista,Flexible
1641,2019-04-19 05:46:23,MADRID,VALENCIA,2019-05-07 17:48:00,2019-05-07 21:58:00,INTERCITY,20.6,Turista Plus,Promo
1642,2019-04-19 05:46:23,MADRID,VALENCIA,2019-05-07 18:40:00,2019-05-07 20:20:00,AVE,73.1,Turista,Flexible
1643,2019-04-19 05:46:23,MADRID,VALENCIA,2019-05-07 19:40:00,2019-05-07 21:29:00,AVE,45.3,Turista,Promo
1644,2019-04-19 05:46:23,MADRID,VALENCIA,2019-05-07 20:40:00,2019-05-07 22:24:00,AVE,27.8,Turista,Promo
1645,2019-04-19 05:46:23,MADRID,VALENCIA,2019-05-07 21:10:00,2019-05-07 23:03:00,AVE,27.8,Turista,Promo
1646,2019-04-19 05:46:29,MADRID,VALENCIA,2019-05-06 06:08:00,2019-05-06 12:55:00,REGIONAL,28.35,Turista,Adulto ida
1647,2019-04-19 05:46:29,MADRID,VALENCIA,2019-05-06 06:45:00,2019-05-06 08:38:00,AVE,27.8,Turista,Promo
1648,2019-04-19 05:46:29,MADRID,VALENCIA,2019-05-06 07:40:00,2019-05-06 09:20:00,AVE,66.55,Preferente,Promo
1649,2019-04-19 05:46:29,MADRID,VALENCIA,2019-05-06 09:10:00,2019-05-06 10:58:00,AVE,45.3,Turista,Promo
1650,2019-04-19 05:46:29,MADRID,VALENCIA,2019-05-06 09:40:00,2019-05-06 11:24:00,AVE,39.45,Turista,Promo
1651,2019-04-19 05:46:29,MADRID,VALENCIA,2019-05-06 10:40:00,2019-05-06 12:20:00,AVE,33.65,Turista,Promo
1652,2019-04-19 05:46:29,MADRID,VALENCIA,2019-05-06 11:10:00,2019-05-06 13:25:00,INTERCITY,21.05,Turista,Promo
1653,2019-04-19 05:46:29,MADRID,VALENCIA,2019-05-06 11:55:00,2019-05-06 13:35:00,AVE,27.8,Turista,Promo
1654,2019-04-19 05:46:29,MADRID,VALENCIA,2019-05-06 12:21:00,2019-05-06 19:04:00,REGIONAL,28.35,Turista,Adulto ida
1655,2019-04-19 05:46:29,MADRID,VALENCIA,2019-05-06 12:40:00,2019-05-06 14:20:00,AVE,27.8,Turista,Promo
1656,2019-04-19 05:46:29,MADRID,VALENCIA,2019-05-06 14:10:00,2019-05-06 16:03:00,AVE,33.65,Turista,Promo
1657,2019-04-19 05:46:29,MADRID,VALENCIA,2019-05-06 15:10:00,2019-05-06 16:52:00,AVE,27.8,Turista,Promo
1658,2019-04-19 05:46:29,MADRID,VALENCIA,2019-05-06 15:30:00,2019-05-06 22:31:00,AVE-MD,71.0,Turista con enlace,Flexible
1659,2019-04-19 05:46:29,MADRID,VALENCIA,2019-05-06 15:40:00,2019-05-06 17:22:00,AVE,33.65,Turista,Promo
1660,2019-04-19 05:46:29,MADRID,VALENCIA,2019-05-06 16:05:00,2019-05-06 22:47:00,REGIONAL,28.35,Turista,Adulto ida
1661,2019-04-19 05:46:29,MADRID,VALENCIA,2019-05-06 16:45:00,2019-05-06 18:50:00,ALVIA,35.5,Turista,Promo
1662,2019-04-19 05:46:29,MADRID,VALENCIA,2019-05-06 16:55:00,2019-05-06 21:58:00,AVE-LD,39.25,Turista con enlace,Promo
1663,2019-04-19 05:46:29,MADRID,VALENCIA,2019-05-06 17:40:00,2019-05-06 19:20:00,AVE,33.65,Turista,Promo
1664,2019-04-19 05:46:29,MADRID,VALENCIA,2019-05-06 17:48:00,2019-05-06 21:58:00,INTERCITY,20.6,Turista Plus,Promo
1665,2019-04-19 05:46:29,MADRID,VALENCIA,2019-05-06 18:40:00,2019-05-06 20:20:00,AVE,33.65,Turista,Promo
1666,2019-04-19 05:46:29,MADRID,VALENCIA,2019-05-06 19:40:00,2019-05-06 21:29:00,AVE,39.45,Turista,Promo
1667,2019-04-19 05:46:29,MADRID,VALENCIA,2019-05-06 20:40:00,2019-05-06 22:24:00,AVE,27.8,Turista,Promo
1668,2019-04-19 05:46:29,MADRID,VALENCIA,2019-05-06 21:10:00,2019-05-06 23:03:00,AVE,27.8,Turista,Promo
1669,2019-04-19 05:46:36,MADRID,VALENCIA,2019-05-05 06:20:00,2019-05-05 12:55:00,REGIONAL,28.35,Turista,Adulto ida
1670,2019-04-19 05:46:36,MADRID,VALENCIA,2019-05-05 08:40:00,2019-05-05 10:33:00,AVE,27.8,Turista,Promo
1671,2019-04-19 05:46:36,MADRID,VALENCIA,2019-05-05 09:40:00,2019-05-05 11:24:00,AVE,39.45,Turista,Promo
1672,2019-04-19 05:46:36,MADRID,VALENCIA,2019-05-05 10:40:00,2019-05-05 12:20:00,AVE,39.45,Turista,Promo
1673,2019-04-19 05:46:36,MADRID,VALENCIA,2019-05-05 11:10:00,2019-05-05 13:25:00,INTERCITY,38.8,Turista,Promo
1674,2019-04-19 05:46:36,MADRID,VALENCIA,2019-05-05 11:55:00,2019-05-05 13:35:00,AVE,51.15,Turista,Promo
1675,2019-04-19 05:46:36,MADRID,VALENCIA,2019-05-05 12:42:00,2019-05-05 19:04:00,REGIONAL,28.35,Turista,Adulto ida
1676,2019-04-19 05:46:36,MADRID,VALENCIA,2019-05-05 14:10:00,2019-05-05 16:03:00,AVE,45.3,Turista,Promo
1677,2019-04-19 05:46:36,MADRID,VALENCIA,2019-05-05 15:30:00,2019-05-05 22:31:00,AVE-MD,71.0,Turista con enlace,Flexible
1678,2019-04-19 05:46:36,MADRID,VALENCIA,2019-05-05 15:40:00,2019-05-05 17:22:00,AVE,51.15,Turista,Promo
1679,2019-04-19 05:46:36,MADRID,VALENCIA,2019-05-05 16:30:00,2019-05-05 22:47:00,REGIONAL,28.35,Turista,Adulto ida
1680,2019-04-19 05:46:36,MADRID,VALENCIA,2019-05-05 16:45:00,2019-05-05 18:50:00,ALVIA,71.0,Turista,Flexible
1681,2019-04-19 05:46:36,MADRID,VALENCIA,2019-05-05 16:55:00,2019-05-05 21:58:00,AVE-LD,39.25,Turista con enlace,Promo
1682,2019-04-19 05:46:36,MADRID,VALENCIA,2019-05-05 17:10:00,2019-05-05 18:54:00,AVE,66.55,Preferente,Promo
1683,2019-04-19 05:46:36,MADRID,VALENCIA,2019-05-05 17:48:00,2019-05-05 21:58:00,INTERCITY,30.05,Turista,Promo
1684,2019-04-19 05:46:36,MADRID,VALENCIA,2019-05-05 18:40:00,2019-05-05 20:20:00,AVE,73.1,Turista,Flexible
1685,2019-04-19 05:46:36,MADRID,VALENCIA,2019-05-05 19:40:00,2019-05-05 21:29:00,AVE,66.55,Preferente,Promo
1686,2019-04-19 05:46:36,MADRID,VALENCIA,2019-05-05 20:40:00,2019-05-05 22:24:00,AVE,57.75,Turista,Promo
1687,2019-04-19 05:46:36,MADRID,VALENCIA,2019-05-05 21:10:00,2019-05-05 23:03:00,AVE,45.3,Turista,Promo
1688,2019-04-19 05:46:39,MADRID,VALENCIA,2019-05-04 08:00:00,2019-05-04 14:10:00,REGIONAL,28.35,Turista,Adulto ida
1689,2019-04-19 05:46:39,MADRID,VALENCIA,2019-05-04 08:40:00,2019-05-04 10:33:00,AVE,45.3,Turista,Promo
1690,2019-04-19 05:46:39,MADRID,VALENCIA,2019-05-04 09:40:00,2019-05-04 11:24:00,AVE,39.45,Turista,Promo
1691,2019-04-19 05:46:39,MADRID,VALENCIA,2019-05-04 10:40:00,2019-05-04 12:20:00,AVE,39.45,Turista,Promo
1692,2019-04-19 05:46:39,MADRID,VALENCIA,2019-05-04 11:10:00,2019-05-04 13:25:00,INTERCITY,38.8,Turista,Promo
1693,2019-04-19 05:46:39,MADRID,VALENCIA,2019-05-04 11:55:00,2019-05-04 13:35:00,AVE,51.15,Turista,Promo
1694,2019-04-19 05:46:39,MADRID,VALENCIA,2019-05-04 14:10:00,2019-05-04 16:03:00,AVE,45.3,Turista,Promo
1695,2019-04-19 05:46:39,MADRID,VALENCIA,2019-05-04 15:30:00,2019-05-04 22:31:00,AVE-MD,71.0,Turista con enlace,Flexible
1696,2019-04-19 05:46:39,MADRID,VALENCIA,2019-05-04 15:40:00,2019-05-04 17:22:00,AVE,45.3,Turista,Promo
1697,2019-04-19 05:46:39,MADRID,VALENCIA,2019-05-04 16:30:00,2019-05-04 22:47:00,REGIONAL,28.35,Turista,Adulto ida
1698,2019-04-19 05:46:39,MADRID,VALENCIA,2019-05-04 17:40:00,2019-05-04 19:20:00,AVE,51.15,Turista,Promo
1699,2019-04-19 05:46:39,MADRID,VALENCIA,2019-05-04 19:40:00,2019-05-04 21:29:00,AVE,45.3,Turista,Promo
1700,2019-04-19 05:46:39,MADRID,VALENCIA,2019-05-04 21:10:00,2019-05-04 23:03:00,AVE,51.15,Turista,Promo
1701,2019-04-19 05:46:49,MADRID,VALENCIA,2019-05-03 06:08:00,2019-05-03 12:55:00,REGIONAL,28.35,Turista,Adulto ida
1702,2019-04-19 05:46:49,MADRID,VALENCIA,2019-05-03 06:45:00,2019-05-03 08:38:00,AVE,33.65,Turista,Promo
1703,2019-04-19 05:46:49,MADRID,VALENCIA,2019-05-03 08:40:00,2019-05-03 10:33:00,AVE,39.45,Turista,Promo
1704,2019-04-19 05:46:49,MADRID,VALENCIA,2019-05-03 09:40:00,2019-05-03 11:24:00,AVE,39.45,Turista,Promo
1705,2019-04-19 05:46:49,MADRID,VALENCIA,2019-05-03 10:40:00,2019-05-03 12:20:00,AVE,39.45,Turista,Promo
1706,2019-04-19 05:46:49,MADRID,VALENCIA,2019-05-03 11:10:00,2019-05-03 13:25:00,INTERCITY,38.8,Turista,Promo
1707,2019-04-19 05:46:49,MADRID,VALENCIA,2019-05-03 12:21:00,2019-05-03 19:04:00,REGIONAL,28.35,Turista,Adulto ida
1708,2019-04-19 05:46:49,MADRID,VALENCIA,2019-05-03 12:40:00,2019-05-03 14:20:00,AVE,45.3,Turista,Promo
1709,2019-04-19 05:46:49,MADRID,VALENCIA,2019-05-03 14:10:00,2019-05-03 16:03:00,AVE,51.15,Turista,Promo
1710,2019-04-19 05:46:49,MADRID,VALENCIA,2019-05-03 15:30:00,2019-05-03 22:31:00,AVE-MD,71.0,Turista con enlace,Flexible
1711,2019-04-19 05:46:49,MADRID,VALENCIA,2019-05-03 15:40:00,2019-05-03 17:22:00,AVE,57.75,Turista,Promo
1712,2019-04-19 05:46:49,MADRID,VALENCIA,2019-05-03 16:30:00,2019-05-03 22:47:00,REGIONAL,28.35,Turista,Adulto ida
1713,2019-04-19 05:46:49,MADRID,VALENCIA,2019-05-03 16:45:00,2019-05-03 18:50:00,ALVIA,71.0,Turista,Flexible
1714,2019-04-19 05:46:49,MADRID,VALENCIA,2019-05-03 16:55:00,2019-05-03 21:58:00,AVE-LD,56.1,Turista con enlace,Flexible
1715,2019-04-19 05:46:49,MADRID,VALENCIA,2019-05-03 17:10:00,2019-05-03 18:54:00,AVE,73.1,Turista,Flexible
1716,2019-04-19 05:46:49,MADRID,VALENCIA,2019-05-03 17:40:00,2019-05-03 19:20:00,AVE,57.75,Turista,Promo
1717,2019-04-19 05:46:49,MADRID,VALENCIA,2019-05-03 17:48:00,2019-05-03 21:58:00,INTERCITY,36.05,Turista Plus,Promo
1718,2019-04-19 05:46:49,MADRID,VALENCIA,2019-05-03 18:10:00,2019-05-03 19:50:00,AVE,66.55,Preferente,Promo
1719,2019-04-19 05:46:49,MADRID,VALENCIA,2019-05-03 18:40:00,2019-05-03 20:20:00,AVE,57.75,Turista,Promo
1720,2019-04-19 05:46:49,MADRID,VALENCIA,2019-05-03 19:40:00,2019-05-03 21:29:00,AVE,51.15,Turista,Promo
1721,2019-04-19 05:46:49,MADRID,VALENCIA,2019-05-03 20:40:00,2019-05-03 22:24:00,AVE,45.3,Turista,Promo
1722,2019-04-19 05:46:49,MADRID,VALENCIA,2019-05-03 21:10:00,2019-05-03 23:03:00,AVE,45.3,Turista,Promo
1723,2019-04-19 05:46:54,MADRID,VALENCIA,2019-05-02 06:08:00,2019-05-02 12:55:00,REGIONAL,28.35,Turista,Adulto ida
1724,2019-04-19 05:46:54,MADRID,VALENCIA,2019-05-02 08:40:00,2019-05-02 10:33:00,AVE,39.45,Turista,Promo
1725,2019-04-19 05:46:54,MADRID,VALENCIA,2019-05-02 09:40:00,2019-05-02 11:24:00,AVE,45.3,Turista,Promo
1726,2019-04-19 05:46:54,MADRID,VALENCIA,2019-05-02 10:40:00,2019-05-02 12:20:00,AVE,51.15,Turista,Promo
1727,2019-04-19 05:46:54,MADRID,VALENCIA,2019-05-02 11:10:00,2019-05-02 13:25:00,INTERCITY,43.75,Turista,Promo
1728,2019-04-19 05:46:54,MADRID,VALENCIA,2019-05-02 12:21:00,2019-05-02 19:04:00,REGIONAL,28.35,Turista,Adulto ida
1729,2019-04-19 05:46:54,MADRID,VALENCIA,2019-05-02 12:40:00,2019-05-02 14:20:00,AVE,39.45,Turista,Promo
1730,2019-04-19 05:46:54,MADRID,VALENCIA,2019-05-02 14:10:00,2019-05-02 16:03:00,AVE,39.45,Turista,Promo
1731,2019-04-19 05:46:54,MADRID,VALENCIA,2019-05-02 15:10:00,2019-05-02 16:52:00,AVE,39.45,Turista,Promo
1732,2019-04-19 05:46:54,MADRID,VALENCIA,2019-05-02 15:30:00,2019-05-02 22:31:00,AVE-MD,53.25,Turista con enlace,Promo +
1733,2019-04-19 05:46:54,MADRID,VALENCIA,2019-05-02 15:40:00,2019-05-02 17:22:00,AVE,57.75,Turista,Promo
1734,2019-04-19 05:46:54,MADRID,VALENCIA,2019-05-02 16:05:00,2019-05-02 22:47:00,REGIONAL,28.35,Turista,Adulto ida
1735,2019-04-19 05:46:54,MADRID,VALENCIA,2019-05-02 16:45:00,2019-05-02 18:50:00,ALVIA,35.5,Turista,Promo
1736,2019-04-19 05:46:54,MADRID,VALENCIA,2019-05-02 16:55:00,2019-05-02 21:58:00,AVE-LD,42.05,Turista con enlace,Promo +
1737,2019-04-19 05:46:54,MADRID,VALENCIA,2019-05-02 17:40:00,2019-05-02 19:20:00,AVE,57.75,Turista,Promo
1738,2019-04-19 05:46:54,MADRID,VALENCIA,2019-05-02 17:48:00,2019-05-02 21:58:00,INTERCITY,25.75,Turista,Promo
1739,2019-04-19 05:46:54,MADRID,VALENCIA,2019-05-02 18:40:00,2019-05-02 20:20:00,AVE,57.75,Turista,Promo
1740,2019-04-19 05:46:54,MADRID,VALENCIA,2019-05-02 19:40:00,2019-05-02 21:29:00,AVE,51.15,Turista,Promo
1741,2019-04-19 05:46:54,MADRID,VALENCIA,2019-05-02 20:40:00,2019-05-02 22:24:00,AVE,57.75,Turista,Promo
1742,2019-04-19 05:46:54,MADRID,VALENCIA,2019-05-02 21:10:00,2019-05-02 23:03:00,AVE,33.65,Turista,Promo
1743,2019-04-19 05:47:02,MADRID,VALENCIA,2019-04-30 06:08:00,2019-04-30 12:55:00,REGIONAL,28.35,Turista,Adulto ida
1744,2019-04-19 05:47:02,MADRID,VALENCIA,2019-04-30 07:40:00,2019-04-30 09:20:00,AVE,66.55,Preferente,Promo
1745,2019-04-19 05:47:02,MADRID,VALENCIA,2019-04-30 08:40:00,2019-04-30 10:33:00,AVE,45.3,Turista,Promo
1746,2019-04-19 05:47:02,MADRID,VALENCIA,2019-04-30 09:40:00,2019-04-30 11:24:00,AVE,45.3,Turista,Promo
1747,2019-04-19 05:47:02,MADRID,VALENCIA,2019-04-30 10:40:00,2019-04-30 12:20:00,AVE,45.3,Turista,Promo
1748,2019-04-19 05:47:02,MADRID,VALENCIA,2019-04-30 11:10:00,2019-04-30 13:25:00,INTERCITY,38.8,Turista,Promo
1749,2019-04-19 05:47:02,MADRID,VALENCIA,2019-04-30 11:55:00,2019-04-30 13:35:00,AVE,45.3,Turista,Promo
1750,2019-04-19 05:47:02,MADRID,VALENCIA,2019-04-30 12:21:00,2019-04-30 19:04:00,REGIONAL,28.35,Turista,Adulto ida
1751,2019-04-19 05:47:02,MADRID,VALENCIA,2019-04-30 12:40:00,2019-04-30 14:20:00,AVE,39.45,Turista,Promo
1752,2019-04-19 05:47:02,MADRID,VALENCIA,2019-04-30 14:10:00,2019-04-30 16:03:00,AVE,51.15,Turista,Promo
1753,2019-04-19 05:47:02,MADRID,VALENCIA,2019-04-30 15:10:00,2019-04-30 17:20:00,INTERCITY,55.4,Turista,Flexible
1754,2019-04-19 05:47:02,MADRID,VALENCIA,2019-04-30 15:10:00,2019-04-30 17:20:00,INTERCITY,55.4,Turista,Flexible
1755,2019-04-19 05:47:02,MADRID,VALENCIA,2019-04-30 15:30:00,2019-04-30 22:31:00,AVE-MD,53.25,Turista con enlace,Promo +
1756,2019-04-19 05:47:02,MADRID,VALENCIA,2019-04-30 15:40:00,2019-04-30 17:22:00,AVE,66.55,Preferente,Promo
1757,2019-04-19 05:47:02,MADRID,VALENCIA,2019-04-30 16:05:00,2019-04-30 22:47:00,REGIONAL,28.35,Turista,Adulto ida
1758,2019-04-19 05:47:02,MADRID,VALENCIA,2019-04-30 16:45:00,2019-04-30 18:50:00,ALVIA,71.0,Turista,Flexible
1759,2019-04-19 05:47:02,MADRID,VALENCIA,2019-04-30 16:55:00,2019-04-30 21:58:00,AVE-LD,56.1,Turista con enlace,Flexible
1760,2019-04-19 05:47:02,MADRID,VALENCIA,2019-04-30 17:40:00,2019-04-30 19:20:00,AVE,66.55,Preferente,Promo
1761,2019-04-19 05:47:02,MADRID,VALENCIA,2019-04-30 17:48:00,2019-04-30 21:58:00,INTERCITY,42.9,Turista,Flexible
1762,2019-04-19 05:47:02,MADRID,VALENCIA,2019-04-30 18:10:00,2019-04-30 19:50:00,AVE,66.55,Preferente,Promo
1763,2019-04-19 05:47:02,MADRID,VALENCIA,2019-04-30 18:40:00,2019-04-30 20:20:00,AVE,66.55,Preferente,Promo
1764,2019-04-19 05:47:02,MADRID,VALENCIA,2019-04-30 19:40:00,2019-04-30 21:29:00,AVE,66.55,Preferente,Promo
1765,2019-04-19 05:47:02,MADRID,VALENCIA,2019-04-30 20:40:00,2019-04-30 22:24:00,AVE,66.55,Preferente,Promo
1766,2019-04-19 05:47:02,MADRID,VALENCIA,2019-04-30 21:10:00,2019-04-30 23:03:00,AVE,66.55,Preferente,Promo
1767,2019-04-19 05:47:13,MADRID,VALENCIA,2019-04-29 06:08:00,2019-04-29 12:55:00,REGIONAL,28.35,Turista,Adulto ida
1768,2019-04-19 05:47:13,MADRID,VALENCIA,2019-04-29 08:40:00,2019-04-29 10:33:00,AVE,45.3,Turista,Promo
1769,2019-04-19 05:47:13,MADRID,VALENCIA,2019-04-29 09:40:00,2019-04-29 11:24:00,AVE,51.15,Turista,Promo
